"ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","JBCXM__ACCOUNT__C","JBCXM__ASVTOTAL__C","JBCXM__ASV__C","JBCXM__ASSOCIATEDOBJECTDISPLAYVALUE__C","JBCXM__ASSOCIATEDOBJECTRECORDID__C","JBCXM__ASSOCIATEDOBJECTRECORDVALUE__C","JBCXM__BOOKINGNUMBER__C","JBCXM__CHURNREASON__C","JBCXM__COMMENT__C","JBCXM__CUSTOMERNAME__C","JBCXM__DATE__C","JBCXM__FCSTASV__C","JBCXM__FCSTBOOKINGDATE__C","JBCXM__FCSTMRR__C","JBCXM__FCSTUSER__C","JBCXM__MRRTOTAL__C","JBCXM__MRR__C","JBCXM__MAIN__C","JBCXM__NAME__C","JBCXM__NEXTRENEWALDATE__C","JBCXM__ONETIMEREVENUE__C","JBCXM__OPPORTUNITY__C","JBCXM__ORDERTYPE__C","JBCXM__ORIGINALCONTRACT__C","JBCXM__PARENTTRANSACTION__C","JBCXM__RENEWABLE__C","JBCXM__RENEWALOPPORTUNITY__C","JBCXM__RENEWALSTATUS__C","JBCXM__RENEWALTRANSACTION__C","JBCXM__REVRECENDDATE__C","JBCXM__REVRECSTARTDATE__C","JBCXM__SALESREP__C","JBCXM__TERM_FRACTIONAL__C","JBCXM__TERM__C","JBCXM__USERSTOTAL__C","JBCXM__USERS__C","DATA_LOAD_ID__C"
"a0Ni0000000KVZ4EAO","false","Ord-000135","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEn0AAG","15000.0","-12000.0","","","","R001","","Downsell on users.","United Can Co.","2012-06-26","15000.0","2013-03-26","1250.0","20.0","1250.0","-1000.0","true","","2013-06-26","0.0","","a0Di0000000Rx6REAS","26","","true","","Closed - Renewed","","2013-06-25","2012-06-26","","12.0","0.0","20.0","-10.0","a0Ni0000000Ap6UEAS"
"a0Ni0000000KVZ2EAO","false","Ord-000133","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmiAAG","48000.0","0.0","","","","106","","Renewed","Teradyne","2012-04-11","48000.0","2013-01-11","4000.0","40.0","4000.0","0.0","true","","2013-04-11","0.0","","a0Di0000000Rx6UEAS","","","true","","Closed - Renewed","","2013-04-10","2012-04-11","","12.0","0.0","40.0","0.0","a0Ni0000000Ap6SEAS"
"a0Ni0000000KVYyEAO","false","Ord-000129","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnUAAW","79200.0","0.0","","","","37","","Renewed, Could have upsold if we had more product features.","National Assn of Printing Ink","2011-06-06","79200.0","2012-09-06","6600.0","33.0","6600.0","0.0","true","","2012-12-06","0.0","","a0Di0000000Rx6UEAS","","","true","","Closed - Renewed","","2012-12-05","2011-06-06","","18.0","0.0","33.0","0.0","a0Ni0000000Ap6OEAS"
"a0Ni0000000KVZ8EAO","false","Ord-000139","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEn4AAG","-12000.0","-12000.0","","","","103","a0Di0000000Rx6NEAS","Churn -  Products: ABC","TDA Industries Inc","2012-03-18","-12000.0","2011-12-18","-1000.0","-20.0","-1000.0","-1000.0","false","","","0.0","","a0Di0000000Rx6kEAC","61","","false","","Not renewable","","","2012-03-18","","0.0","0.0","-20.0","-20.0","a0Ni0000000Ap6YEAS"
"a0Ni0000000KVZ9EAO","false","Ord-000140","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnEAAW","-12000.0","-12000.0","","","","101","a0Di0000000Rx6LEAS","Churn -  Products: ABC","Safeway Plumbing & Heating Inc","2012-03-14","-12000.0","2011-12-14","-1000.0","-20.0","-1000.0","-1000.0","false","","","0.0","","a0Di0000000Rx6kEAC","60","","false","","Not renewable","","","2012-03-14","","","0.0","-20.0","-20.0","a0Ni0000000Ap6ZEAS"
"a0Ni0000000KVZAEA4","false","Ord-000141","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnGAAW","-48000.0","-48000.0","","","","135","a0Di0000000Rx6JEAS","Churn -  Products: ABC, DEF","Ralston Inc.","2013-02-01","-48000.0","2012-05-22","-4000.0","-40.0","-4000.0","-4000.0","false","","","0.0","","a0Di0000000Rx6kEAC","23","","false","","Not renewable","","","2013-02-01","","","0.0","-40.0","-40.0","a0Ni0000000Ap6aEAC"
"a0Ni0000000KVZBEA4","false","Ord-000142","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmFAAW","-24000.0","-24000.0","","","","142","a0Di0000000Rx6yEAC","Churn -  Products: ABC","Fedder RP Corp","2012-10-02","-24000.0","2012-07-02","-2000.0","-40.0","-2000.0","-2000.0","false","","","0.0","","a0Di0000000Rx6kEAC","1","","false","","Not renewable","","","2012-10-02","","0.0","0.0","-40.0","-40.0","a0Ni0000000Ap6bEAC"
"a0Ni0000000KVZCEA4","false","Ord-000143","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmCAAW","-91200.0","-91200.0","","","","153","a0Di0000000Rx6JEAS","Churn -  Products: ABC, DEF,GHI, JKL","Back Stage Magazine","2012-11-22","-91200.0","2012-08-22","-7600.0","-38.0","-7600.0","-7600.0","false","","","0.0","","a0Di0000000Rx6kEAC","33","","false","","Not renewable","","","2012-11-22","","","0.0","-38.0","-38.0","a0Ni0000000Ap6cEAC"
"a0Ni0000000KVZQEA4","false","Ord-000157","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmnAAG","252000.0","84000.0","","","","","","","Tapecon Inc","2013-03-31","168000.0","2013-12-31","14000.0","35.0","21000.0","7000.0","true","","2014-03-31","2000.0","","a0Di0000000Rx6sEAC","61","","true","","Open","","2014-03-30","2013-03-31","","12.0","0.0","50.0","15.0","a0Ni0000000Ap6rEAC"
"a0Ni0000000KVZREA4","false","Ord-000158","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:20:01.000Z","005i0000000aHqzAAE","2013-12-20T00:20:01.000Z","001i0000007PEnlAAG","168000.0","84000.0","","","","","","","Kaiser Steel Resources Inc","2013-04-11","168000.0","2013-05-11","14000.0","50.0","14000.0","7000.0","true","","2013-09-11","5000.0","","a0Di0000000Rx6sEAC","13","","true","","Closed - Renewed","a0Ni0000003dXgzEAE","2013-09-10","2013-04-11","","5.0","0.0","50.0","15.0","a0Ni0000000Ap6sEAC"
"a0Ni0000000KVZJEA4","false","Ord-000150","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmaAAG","-18000.0","-18000.0","","","","119","a0Di0000000Rx6LEAS","Churn -  Products: ABC","Mall Side Sports","2012-06-02","-18000.0","2012-03-02","-1500.0","-30.0","-1500.0","-1500.0","false","","","0.0","","a0Di0000000Rx6kEAC","16","","false","","Not renewable","","","2012-06-02","","","0.0","-30.0","-30.0","a0Ni0000000Ap6kEAC"
"a0Ni0000000KVZKEA4","false","Ord-000151","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmVAAW","-45600.0","-45600.0","","","","145","a0Di0000000Rx6KEAS","Churn -  Products: ABC, DEF","Yesterday Productions Corp.","2012-10-15","-45600.0","2012-07-15","-3800.0","-38.0","-3800.0","-3800.0","false","","","0.0","","a0Di0000000Rx6kEAC","30","","false","","Not renewable","","","2012-10-15","","","0.0","-38.0","-38.0","a0Ni0000000Ap6lEAC"
"a0Ni0000000KVZLEA4","false","Ord-000152","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEn0AAG","15000.0","0.0","","","","","","","United Can Co.","2013-06-26","15000.0","2014-03-26","1250.0","20.0","1250.0","0.0","true","","2014-06-26","0.0","","a0Di0000000Rx6UEAS","26","","true","","Open","","2014-06-25","2013-06-26","","12.0","0.0","20.0","0.0","a0Ni0000000Ap6mEAC"
"a0Ni0000000KVZMEA4","false","Ord-000153","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:29:44.000Z","005i0000000aHqzAAE","2013-12-20T00:29:44.000Z","001i0000007PEnUAAW","79200.0","0.0","","","","","","","National Assn of Printing Ink","2012-12-06","79200.0","2012-03-06","6600.0","33.0","6600.0","0.0","true","","2013-12-06","0.0","","a0Di0000000Rx6UEAS","17","","true","","Closed - Renewed","a0Ni0000003dXiWEAU","2013-12-05","2012-12-06","","12.0","0.0","33.0","0.0","a0Ni0000000Ap6nEAC"
"a0Ni0000000KVZNEA4","false","Ord-000154","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmXAAW","84000.0","0.0","","","","","","","Quota Systems Inc.","2013-02-12","84000.0","2013-11-12","7000.0","35.0","7000.0","0.0","true","","2014-02-12","0.0","","a0Di0000000Rx6UEAS","22","","true","","Open","","2014-02-11","2013-02-12","","12.0","0.0","35.0","0.0","a0Ni0000000Ap6oEAC"
"a0Ni0000000KVZOEA4","false","Ord-000155","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnJAAW","136800.0","0.0","","","","","","","Ocean Sports","2013-03-31","136800.0","2013-09-26","11400.0","38.0","11400.0","0.0","true","","2014-03-31","0.0","","a0Di0000000Rx6UEAS","52","","true","","Open","","2014-03-30","2013-03-31","","12.0","0.0","38.0","0.0","a0Ni0000000Ap6pEAC"
"a0Ni0000000KVZPEA4","false","Ord-000156","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:39:51.000Z","005i0000000aHqzAAE","2013-12-20T00:39:51.000Z","001i0000007PEnFAAW","61200.0","0.0","","","","","","","Ocean Sports Wear","2012-12-26","73200.0","2013-09-26","6100.0","39.0","5100.0","0.0","true","","2013-12-26","4000.0","","a0Di0000000Rx6UEAS","","","true","","Closed - Renewed","a0Ni0000003dXkXEAU","2013-12-25","2012-12-26","","12.0","0.0","39.0","5.0","a0Ni0000000Ap6qEAC"
"a0Ni0000000KVZSEA4","false","Ord-000159","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmiAAG","54000.0","6000.0","","","","","","","Teradyne","2013-04-11","48000.0","2014-01-11","4000.0","40.0","4500.0","500.0","true","","2014-04-11","1000.0","","a0Di0000000Rx6sEAC","66","","true","","Open","","2014-04-10","2013-04-11","","12.0","0.0","45.0","5.0","a0Ni0000000Ap6tEAC"
"a0Ni0000000KVZTEA4","false","Ord-000160","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEo0AAG","30000.0","0.0","","","","","","","Via Systems","2013-04-22","30000.0","2014-04-22","2500.0","50.0","2500.0","0.0","true","","2014-07-22","0.0","","a0Di0000000Rx6UEAS","111","","true","","Open","","2014-07-21","2013-04-22","","15.0","0.0","50.0","0.0","a0Ni0000000Ap6uEAC"
"a0Ni0000000KVZZEA4","false","Ord-000166","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEn2AAG","96000.0","0.0","","","","","","","Queensborough Public Library","2013-03-12","96000.0","2013-12-12","8000.0","40.0","8000.0","0.0","true","","2014-03-12","0.0","","a0Di0000000Rx6UEAS","98","","true","","Open","","2014-03-11","2013-03-12","","12.0","0.0","40.0","0.0","a0Ni0000000Ap70EAC"
"a0Ni0000000KVZaEAO","false","Ord-000167","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-01-29T19:27:36.000Z","005i0000000aHqzAAE","2014-01-29T19:27:36.000Z","001i0000007PEo1AAG","12000.0","12000.0","","","","","","","Tech Corp Americas","2012-06-01","24000.0","2013-02-01","2000.0","10.0","1000.0","1000.0","true","","2013-05-30","3000.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000004cKLhEAM","2013-05-29","2012-06-01","","11.9592","0.0","10.0","10.0","a0Ni0000000Ap71EAC"
"a0Ni0000000KVZbEAO","false","Ord-000168","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-02-12T19:44:05.000Z","005i0000000aHqzAAE","2014-02-12T19:44:05.000Z","001i0000007FbsvAAC","12000.0","12000.0","","","","","","","Acme","2013-01-31","12000.0","2014-02-01","1000.0","0.0","1000.0","1000.0","true","","2014-02-01","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-01-31","2013-02-01","","12.0","0.0","30.0","30.0","a0Ni0000000Ap72EAC"
"a0Ni0000000KVZcEAO","false","Ord-000169","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007FbsvAAC","12000.0","0.0","","","","","","","Acme","2014-05-01","12000.0","2015-02-01","1000.0","0.0","1000.0","0.0","true","","2015-05-01","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2015-04-30","2014-05-01","","12.0","0.0","0.0","0.0","a0Ni0000000Ap73EAC"
"a0Ni0000000KVZdEAO","false","Ord-000170","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEo2AAG","30000.0","30000.0","","","","","","","Seagate Travels","2011-05-07","30000.0","2012-06-01","2500.0","25.0","2500.0","2500.0","true","","2012-06-01","0.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2012-05-31","2011-06-01","","12.0","0.0","25.0","25.0","a0Ni0000000Ap74EAC"
"a0Ni0000000KVZtEAO","false","Ord-000186","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnmAAG","42000.0","0.0","","","","","","","Cahn Instruments Inc","2013-05-19","42000.0","2014-05-19","3500.0","35.0","3500.0","0.0","true","","2014-05-19","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-05-18","2013-05-19","","12.0","0.0","35.0","0.0","a0Ni0000000Ap7KEAS"
"a0Ni0000000KVZuEAO","false","Ord-000187","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEn8AAG","18000.0","0.0","","","","","","","Cal-Pac Roofing Inc","2013-06-30","18000.0","2014-06-30","1500.0","30.0","1500.0","0.0","true","","2014-06-30","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-06-29","2013-06-30","","12.0","0.0","30.0","0.0","a0Ni0000000Ap7LEAS"
"a0Ni0000000KVZwEAO","false","Ord-000189","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-10-16T23:26:19.000Z","005i0000000aHqzAAE","2013-10-16T23:26:19.000Z","001i0000007PEnvAAG","144000.0","36000.0","","","","","","","East Coast Traders","2013-03-22","180000.0","2014-03-22","15000.0","75.0","12000.0","3000.0","true","","2014-03-22","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-03-21","2013-03-22","","12.0","0.0","75.0","25.0","a0Ni0000000Ap7NEAS"
"a0Ni0000000KVZyEAO","false","Ord-000191","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnrAAG","72000.0","0.0","","","","","","","UniAmerica Inc","2013-06-04","72000.0","2014-06-05","6000.0","40.0","6000.0","0.0","true","","2014-06-05","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-06-04","2013-06-05","","12.0","0.0","40.0","0.0","a0Ni0000000Ap7PEAS"
"a0Ni0000000KVZzEAO","false","Ord-000192","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnqAAG","84000.0","15600.0","","","","","","","Facts on File Newsletter","2013-06-24","84000.0","2015-06-24","7000.0","42.0","7000.0","1300.0","true","","2015-06-24","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2015-06-23","2013-06-24","","24.0","0.0","42.0","4.0","a0Ni0000000Ap7QEAS"
"a0Ni0000000KVa1EAG","false","Ord-000194","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnpAAG","120000.0","0.0","","","","","","","Gallo Ernst & Julio Winery","2013-06-27","120000.0","2014-06-27","10000.0","40.0","10000.0","0.0","true","","2014-06-27","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-06-26","2013-06-27","","12.0","0.0","40.0","20.0","a0Ni0000000Ap7SEAS"
"a0Ni0000000KVa2EAG","false","Ord-000195","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEntAAG","36000.0","0.0","","","","","","","Veritas Software","2013-05-14","36000.0","2014-05-15","3000.0","30.0","3000.0","0.0","true","","2014-05-15","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-05-14","2013-05-15","","12.0","0.0","30.0","0.0","a0Ni0000000Ap7TEAS"
"a0Ni0000000KVa5EAG","false","Ord-000198","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEmsAAG","99999.96","27999.96","","","","","","","Eastman Kodak Company Health Sciences Division","2013-06-17","99999.96","2014-06-17","8333.33","50.0","8333.33","2333.33","true","","2014-06-17","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-06-16","2013-06-17","","12.0","0.0","50.0","10.0","a0Ni0000000Ap7WEAS"
"a0Ni0000000KVZUEA4","false","Ord-000161","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEmEAAW","24000.0","12000.0","","","","","","","Lafferty RF & Co Inc","2013-04-21","12000.0","2014-01-21","1000.0","20.0","2000.0","1000.0","true","","2014-04-21","3000.0","","a0Di0000000Rx6sEAC","14","","true","","Open","","2014-04-20","2013-04-21","","12.0","0.0","25.0","10.0","a0Ni0000000Ap6vEAC"
"a0Ni0000000KVZWEA4","false","Ord-000163","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnyAAG","18000.0","6000.0","","","","","","","Nardon Mfg Company Incorporated","2013-02-15","12000.0","2013-11-15","1000.0","20.0","1500.0","500.0","true","","2014-02-15","2500.0","","a0Di0000000Rx6sEAC","95","","true","","Open","","2014-02-14","2013-02-15","","12.0","0.0","30.0","10.0","a0Ni0000000Ap6xEAC"
"a0Ni0000000KVZVEA4","false","Ord-000162","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnjAAG","61200.0","0.0","","","","","","","Family Magazine","2012-12-10","61200.0","2013-12-10","5100.0","34.0","5100.0","0.0","true","","2014-03-10","0.0","","a0Di0000000Rx6UEAS","39","","true","","Open","","2014-03-09","2012-12-10","","15.0","0.0","34.0","0.0","a0Ni0000000Ap6wEAC"
"a0Ni0000000KVZXEA4","false","Ord-000164","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-08-16T16:34:27.000Z","005i0000000aHsRAAU","2013-08-16T16:34:27.000Z","001i0000007PEnWAAW","18000.0","0.0","","","","","","","P & C Food Markets Inc","2013-02-24","18000.0","2014-05-24","1500.0","30.0","1500.0","0.0","true","","2014-08-24","0.0","","a0Di0000000Rx6UEAS","55","","true","","Open","","2014-08-23","2013-02-24","","18.0","0.0","30.0","0.0","a0Ni0000000Ap6yEAC"
"a0Ni0000000KVZoEAO","false","Ord-000181","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEn9AAG","151200.0","75600.0","","","","","","","Nixdorf Computer","2013-07-30","151200.0","2014-09-16","12600.0","84.0","12600.0","6300.0","true","","2014-09-16","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-09-15","2013-09-16","","12.0","0.0","84.0","42.0","a0Ni0000000Ap7FEAS"
"a0Ni0000000KVZnEAO","false","Ord-000180","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnRAAW","72000.0","0.0","","","","","","","Oakland Carbide Engineering &","2013-08-15","72000.0","2014-08-15","6000.0","40.0","6000.0","0.0","true","","2014-08-15","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-08-14","2013-08-15","","12.0","0.0","40.0","0.0","a0Ni0000000Ap7EEAS"
"a0Ni0000000KVZpEAO","false","Ord-000182","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnOAAW","38400.0","8400.0","","","","","","","Jandel Scientific Inc.","2013-08-01","38400.0","2014-09-17","3200.0","32.0","3200.0","700.0","true","","2014-09-17","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-09-16","2013-09-17","","12.0","0.0","32.0","7.0","a0Ni0000000Ap7GEAS"
"a0Ni0000000KVZrEAO","false","Ord-000184","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEmyAAG","12000.0","-6000.0","","","","","","","Abbey Press Inc","2013-05-18","12000.0","2014-05-18","1000.0","25.0","1000.0","-500.0","true","","2014-05-18","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2014-05-17","2013-05-18","","12.0","0.0","25.0","-5.0","a0Ni0000000Ap7IEAS"
"a0Ni0000000KVZsEAO","false","Ord-000185","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEndAAG","48000.0","0.0","","","","","","","CADAM Inc.","2013-05-10","48000.0","2014-05-10","4000.0","40.0","4000.0","0.0","true","","2014-05-10","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-05-09","2013-05-10","","12.0","0.0","40.0","0.0","a0Ni0000000Ap7JEAS"
"a0Ni0000000KVaFEAW","false","Ord-000208","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEo5AAG","24000.0","24000.0","","","","","","This is New Business.....","Facebook","2013-12-18","24000.0","2014-12-18","2000.0","200.0","2000.0","2000.0","true","","2014-12-18","1000.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","","2014-12-17","2013-12-18","","12.0","0.0","200.0","200.0","a0Ni0000000Ap7gEAC"
"a0Ni0000000KVaIEAW","false","Ord-000211","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEoGAAW","120000.0","120000.0","","","","","","Opt Out option within 30 days","National Instruments","2014-03-08","120000.0","2015-03-22","10000.0","100.0","10000.0","10000.0","true","","2015-03-11","10000.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2015-03-10","2014-03-11","","12.0","0.0","100.0","100.0","a0Ni0000000Ap7jEAC"
"a0Ni0000000KVZeEAO","false","Ord-000171","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEo2AAG","6000.0","6000.0","","","","","","","Seagate Travels","2011-09-17","6000.0","2012-06-01","500.0","5.0","500.0","500.0","false","","2012-06-01","0.0","","a0Di0000000Rx6qEAC","","","true","","Closed - Co-Termed","","2012-05-31","2011-09-01","","9.0","0.0","5.0","5.0","a0Ni0000000Ap75EAC"
"a0Ni0000000KVZfEAO","false","Ord-000172","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-01-29T19:22:05.000Z","005i0000000aHqzAAE","2014-01-29T19:22:05.000Z","001i0000007PEo2AAG","39000.0","3000.0","","","","","","","Seagate Travels","2012-06-07","39000.0","2013-05-31","3250.0","35.0","3250.0","250.0","true","","2013-05-31","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2013-05-30","2012-06-01","","11.992","0.0","40.0","5.0","a0Ni0000000Ap76EAC"
"a0Ni0000000KVZgEAO","false","Ord-000173","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-06-27T20:26:16.000Z","005i0000000aHqzAAE","2013-06-27T20:26:16.000Z","001i0000007PEmZAAW","54000.0","54000.0","","","","","","","Abbett","2010-07-01","54000.0","2012-07-10","4500.0","30.0","4500.0","4500.0","true","","2012-07-10","2160.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000000KVZhEAO","2012-07-09","2010-07-10","","24.0","0.0","30.0","30.0","a0Ni0000000Ap77EAC"
"a0Ni0000000KVZhEAO","false","Ord-000174","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-02-14T03:29:28.000Z","005i0000000aHqzAAE","2014-02-14T03:29:28.000Z","001i0000007PEmZAAW","66000.0","12000.0","","","","","","Closed an early renewal with additional 12 users.","Abbett","2012-04-01","66000.0","2013-04-15","5500.0","42.0","5500.0","1000.0","true","","2013-04-15","3000.0","","a0Di0000000Rx6sEAC","","","true","","Closed - Renewed","a0Ni0000004bZGCEA2","2013-04-14","2012-04-15","","12.0","0.0","42.0","12.0","a0Ni0000000Ap78EAC"
