JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 112,USERLEVEL,-11,User 4,6,20,188,81,143,35,808,1405,17404
Adoption Test - Account 113,USERLEVEL,-11,User 4,39,43,184,47,161,54,730,718,8230
Adoption Test - Account 114,USERLEVEL,-11,User 4,38,36,53,52,156,3,524,3011,4091
Adoption Test - Account 115,USERLEVEL,-11,User 4,61,29,142,67,112,57,901,8198,3599
Adoption Test - Account 116,USERLEVEL,-11,User 4,97,20,55,81,203,57,998,5664,9994
Adoption Test - Account 117,USERLEVEL,-11,User 4,26,36,85,28,215,16,707,8310,11494
Adoption Test - Account 118,USERLEVEL,-11,User 4,37,44,98,106,181,11,982,9601,15198
Adoption Test - Account 1,USERLEVEL,-10,User 4,35,39,125,51,132,16,958,2372,3713
Adoption Test - Account 2,USERLEVEL,-10,User 4,50,15,199,122,123,40,798,296,13270
Adoption Test - Account 3,USERLEVEL,-10,User 4,8,12,123,82,189,32,237,5766,13464
Adoption Test - Account 4,USERLEVEL,-10,User 4,61,48,103,109,170,51,880,8775,8162
Adoption Test - Account 5,USERLEVEL,-10,User 4,56,33,150,93,207,57,787,3009,16148
Adoption Test - Account 6,USERLEVEL,-10,User 4,83,33,171,86,120,3,157,3287,19566
Adoption Test - Account 7,USERLEVEL,-10,User 4,80,30,191,79,201,9,522,5701,14626
Adoption Test - Account 8,USERLEVEL,-10,User 4,94,22,96,111,212,35,723,1318,4084
Adoption Test - Account 9,USERLEVEL,-10,User 4,67,18,90,17,194,18,106,9509,16391
Adoption Test - Account 10,USERLEVEL,-10,User 4,60,50,113,114,176,30,591,7449,16915
Adoption Test - Account 11,USERLEVEL,-10,User 4,73,32,75,99,238,39,595,198,9802
Adoption Test - Account 12,USERLEVEL,-10,User 4,0,19,128,110,220,55,343,1048,11877
Adoption Test - Account 13,USERLEVEL,-10,User 4,20,36,74,118,158,11,440,6228,6322
Adoption Test - Account 14,USERLEVEL,-10,User 4,34,14,144,108,210,33,589,9221,18104
Adoption Test - Account 15,USERLEVEL,-10,User 4,71,10,57,88,153,38,630,1617,17523
Adoption Test - Account 16,USERLEVEL,-10,User 4,62,21,198,57,130,1,994,8683,19910
Adoption Test - Account 17,USERLEVEL,-10,User 4,19,14,188,21,209,45,101,8392,13818
Adoption Test - Account 18,USERLEVEL,-10,User 4,85,40,164,66,202,41,355,6604,449
Adoption Test - Account 19,USERLEVEL,-10,User 4,65,26,72,121,205,10,33,9228,12535
Adoption Test - Account 20,USERLEVEL,-10,User 4,97,22,98,105,101,44,314,9102,6627
Adoption Test - Account 21,USERLEVEL,-10,User 4,22,46,190,13,136,54,911,1002,9498
Adoption Test - Account 22,USERLEVEL,-10,User 4,48,20,59,33,154,18,631,2462,13045
Adoption Test - Account 23,USERLEVEL,-10,User 4,14,45,54,102,217,60,732,1272,14392
Adoption Test - Account 24,USERLEVEL,-10,User 4,13,26,197,131,237,28,41,9903,10461
Adoption Test - Account 25,USERLEVEL,-10,User 4,99,34,134,149,116,52,943,2528,9028
Adoption Test - Account 26,USERLEVEL,-10,User 4,92,47,50,89,228,5,74,9874,4526
Adoption Test - Account 27,USERLEVEL,-10,User 4,30,20,64,54,215,26,400,8331,3299
Adoption Test - Account 28,USERLEVEL,-10,User 4,40,27,80,25,197,27,314,1375,6010
Adoption Test - Account 29,USERLEVEL,-10,User 4,23,50,98,58,201,8,576,2264,2568
Adoption Test - Account 30,USERLEVEL,-10,User 4,31,43,165,135,101,4,499,869,8194
Adoption Test - Account 31,USERLEVEL,-10,User 4,50,50,161,142,212,14,624,1717,14993
Adoption Test - Account 32,USERLEVEL,-10,User 4,19,23,165,63,152,47,251,1028,19495
Adoption Test - Account 33,USERLEVEL,-10,User 4,34,23,120,133,140,35,301,140,17668
Adoption Test - Account 34,USERLEVEL,-10,User 4,50,26,165,53,144,49,878,3460,681
Adoption Test - Account 35,USERLEVEL,-10,User 4,46,12,73,89,139,2,783,1594,7287
Adoption Test - Account 36,USERLEVEL,-10,User 4,88,27,193,19,229,48,341,9634,13091
Adoption Test - Account 37,USERLEVEL,-10,User 4,25,29,128,123,179,23,896,4379,10777
Adoption Test - Account 38,USERLEVEL,-10,User 4,82,44,65,16,192,57,546,7098,13499
Adoption Test - Account 39,USERLEVEL,-10,User 4,57,14,106,143,204,3,123,7426,5742
Adoption Test - Account 40,USERLEVEL,-10,User 4,46,40,178,102,160,2,219,5138,4030
Adoption Test - Account 41,USERLEVEL,-10,User 4,86,48,187,39,128,55,770,2819,18083
Adoption Test - Account 42,USERLEVEL,-10,User 4,52,43,188,56,172,45,127,2380,11373
Adoption Test - Account 43,USERLEVEL,-10,User 4,64,17,59,93,197,56,868,4175,2715
Adoption Test - Account 44,USERLEVEL,-10,User 4,10,39,82,95,225,10,836,2198,2424
Adoption Test - Account 45,USERLEVEL,-10,User 4,60,43,129,76,172,32,959,5449,11869
Adoption Test - Account 46,USERLEVEL,-10,User 4,92,20,85,76,244,59,444,5132,15077
Adoption Test - Account 47,USERLEVEL,-10,User 4,20,40,102,16,204,14,141,916,1123
Adoption Test - Account 48,USERLEVEL,-10,User 4,91,20,195,28,194,51,436,249,15129
Adoption Test - Account 49,USERLEVEL,-10,User 4,68,49,132,68,168,7,841,8622,19066
Adoption Test - Account 50,USERLEVEL,-10,User 4,18,31,89,84,138,48,114,2972,10930
Adoption Test - Account 51,USERLEVEL,-10,User 4,80,11,117,110,209,19,832,776,3265
Adoption Test - Account 52,USERLEVEL,-10,User 4,5,42,153,117,218,23,526,5013,6144
Adoption Test - Account 53,USERLEVEL,-10,User 4,67,24,156,133,184,43,747,3140,7782
Adoption Test - Account 54,USERLEVEL,-10,User 4,14,21,64,84,132,30,182,7824,8261
Adoption Test - Account 55,USERLEVEL,-10,User 4,63,29,74,13,160,1,750,3113,12442
Adoption Test - Account 56,USERLEVEL,-10,User 4,36,22,120,87,110,1,261,1374,1934
Adoption Test - Account 57,USERLEVEL,-10,User 4,95,37,180,45,216,16,83,4591,10704
Adoption Test - Account 58,USERLEVEL,-10,User 4,59,16,131,2,163,55,408,5760,18838
Adoption Test - Account 59,USERLEVEL,-10,User 4,88,14,69,44,204,56,612,2297,17574
Adoption Test - Account 60,USERLEVEL,-10,User 4,22,23,179,54,120,23,762,87,14922
Adoption Test - Account 61,USERLEVEL,-10,User 4,94,35,185,18,101,21,121,3306,3200
Adoption Test - Account 62,USERLEVEL,-10,User 4,82,41,200,37,247,19,286,4305,18288
Adoption Test - Account 63,USERLEVEL,-10,User 4,37,15,146,148,156,37,813,975,11295
Adoption Test - Account 64,USERLEVEL,-10,User 4,53,39,79,139,131,36,545,2197,264
Adoption Test - Account 65,USERLEVEL,-10,User 4,36,38,101,55,249,27,590,3308,3735
Adoption Test - Account 66,USERLEVEL,-10,User 4,82,16,66,58,128,22,684,1281,15935
Adoption Test - Account 67,USERLEVEL,-10,User 4,7,47,140,43,154,54,50,3572,279
Adoption Test - Account 68,USERLEVEL,-10,User 4,80,33,99,69,245,12,255,6653,4720
Adoption Test - Account 69,USERLEVEL,-10,User 4,81,35,188,85,167,48,426,3619,17089
Adoption Test - Account 70,USERLEVEL,-10,User 4,58,42,145,68,235,52,340,8481,2765
Adoption Test - Account 71,USERLEVEL,-10,User 4,6,27,98,49,243,8,492,4725,11840
Adoption Test - Account 72,USERLEVEL,-10,User 4,47,38,114,121,145,31,998,7137,8434
Adoption Test - Account 73,USERLEVEL,-10,User 4,62,34,108,10,114,44,808,6394,14776
Adoption Test - Account 74,USERLEVEL,-10,User 4,55,24,78,103,198,22,371,2485,7195
Adoption Test - Account 75,USERLEVEL,-10,User 4,53,42,57,80,229,17,24,1427,7915
Adoption Test - Account 76,USERLEVEL,-10,User 4,43,19,50,0,179,7,33,5836,4353
Adoption Test - Account 77,USERLEVEL,-10,User 4,10,31,103,134,246,29,805,5881,3200
Adoption Test - Account 78,USERLEVEL,-10,User 4,60,25,66,90,244,29,904,6256,16206
Adoption Test - Account 79,USERLEVEL,-10,User 4,32,31,73,21,165,35,838,2439,7337
Adoption Test - Account 80,USERLEVEL,-10,User 4,50,41,190,93,155,17,662,1808,19827
Adoption Test - Account 81,USERLEVEL,-10,User 4,26,39,194,12,211,24,505,980,16995
Adoption Test - Account 82,USERLEVEL,-10,User 4,41,19,79,111,224,29,827,704,11062
Adoption Test - Account 83,USERLEVEL,-10,User 4,38,36,181,120,120,16,330,3540,2676
Adoption Test - Account 84,USERLEVEL,-10,User 4,47,16,134,75,231,13,119,5328,6375
Adoption Test - Account 85,USERLEVEL,-10,User 4,8,37,190,14,243,41,417,7529,7524
Adoption Test - Account 86,USERLEVEL,-10,User 4,49,27,89,129,219,44,515,2479,8182
Adoption Test - Account 87,USERLEVEL,-10,User 4,86,37,92,66,249,15,694,5507,15069
Adoption Test - Account 88,USERLEVEL,-10,User 4,0,32,184,33,113,30,633,9720,3902
Adoption Test - Account 89,USERLEVEL,-10,User 4,15,42,75,90,136,21,766,5166,7795
Adoption Test - Account 90,USERLEVEL,-10,User 4,63,24,166,33,202,17,672,9714,3394
Adoption Test - Account 91,USERLEVEL,-10,User 4,72,21,91,118,133,54,772,3400,17683
Adoption Test - Account 92,USERLEVEL,-10,User 4,5,35,60,69,197,60,723,1167,3417
Adoption Test - Account 93,USERLEVEL,-10,User 4,72,33,91,74,139,19,589,1682,16864
Adoption Test - Account 94,USERLEVEL,-10,User 4,31,33,188,89,212,55,601,8713,3287
Adoption Test - Account 95,USERLEVEL,-10,User 4,76,12,141,63,138,43,775,9532,6513
Adoption Test - Account 96,USERLEVEL,-10,User 4,6,11,104,130,219,2,870,5543,6775
Adoption Test - Account 97,USERLEVEL,-10,User 4,38,35,61,55,247,23,348,6492,15716
Adoption Test - Account 98,USERLEVEL,-10,User 4,63,28,168,76,239,52,529,9615,10509
Adoption Test - Account 99,USERLEVEL,-10,User 4,79,39,112,20,213,15,370,5627,7723
Adoption Test - Account 100,USERLEVEL,-10,User 4,11,29,195,47,205,12,598,9615,11801
Adoption Test - Account 101,USERLEVEL,-10,User 4,43,33,131,123,148,4,646,2071,1638
Adoption Test - Account 102,USERLEVEL,-10,User 4,37,12,74,86,159,33,115,1362,10845
Adoption Test - Account 103,USERLEVEL,-10,User 4,15,41,183,49,169,27,297,2292,13260
Adoption Test - Account 104,USERLEVEL,-10,User 4,82,11,97,119,172,15,482,908,2910
Adoption Test - Account 105,USERLEVEL,-10,User 4,21,34,82,117,178,29,923,3323,18843
Adoption Test - Account 106,USERLEVEL,-10,User 4,83,15,69,150,228,39,157,8704,4691
Adoption Test - Account 107,USERLEVEL,-10,User 4,6,12,59,87,151,18,731,5364,13696
Adoption Test - Account 108,USERLEVEL,-10,User 4,4,34,145,138,138,41,977,6618,19455
Adoption Test - Account 109,USERLEVEL,-10,User 4,91,17,54,29,218,35,699,3345,6324
Adoption Test - Account 110,USERLEVEL,-10,User 4,2,42,184,108,125,13,913,7015,11193
Adoption Test - Account 111,USERLEVEL,-10,User 4,27,19,170,139,250,36,147,501,8521
Adoption Test - Account 112,USERLEVEL,-10,User 4,5,46,152,131,148,24,254,1237,12260
Adoption Test - Account 113,USERLEVEL,-10,User 4,66,27,164,41,235,21,887,5720,10093
Adoption Test - Account 114,USERLEVEL,-10,User 4,32,33,95,6,193,26,529,4633,14652
Adoption Test - Account 115,USERLEVEL,-10,User 4,34,28,185,105,128,22,674,161,19083
Adoption Test - Account 116,USERLEVEL,-10,User 4,34,29,163,133,147,31,719,6141,2072
Adoption Test - Account 117,USERLEVEL,-10,User 4,44,37,173,44,202,22,985,6280,13214
Adoption Test - Account 118,USERLEVEL,-10,User 4,70,32,114,2,199,26,163,3145,13122
Adoption Test - Account 1,USERLEVEL,-9,User 4,55,43,76,139,215,2,491,9389,8638
Adoption Test - Account 2,USERLEVEL,-9,User 4,15,21,73,84,223,52,99,4175,5306
Adoption Test - Account 3,USERLEVEL,-9,User 4,96,45,130,22,223,53,633,1088,7955
Adoption Test - Account 4,USERLEVEL,-9,User 4,81,26,54,70,216,40,862,1287,11116
Adoption Test - Account 5,USERLEVEL,-9,User 4,87,30,80,54,185,15,266,6018,7279
Adoption Test - Account 6,USERLEVEL,-9,User 4,33,20,200,8,115,40,425,542,14072
Adoption Test - Account 7,USERLEVEL,-9,User 4,92,37,143,58,210,9,917,7418,13559
Adoption Test - Account 8,USERLEVEL,-9,User 4,83,17,103,70,227,34,423,3331,10444
Adoption Test - Account 9,USERLEVEL,-9,User 4,20,15,153,15,138,14,175,6282,9726
Adoption Test - Account 10,USERLEVEL,-9,User 4,61,12,110,10,233,30,532,1131,4715
Adoption Test - Account 11,USERLEVEL,-9,User 4,43,17,155,48,115,31,128,634,11543
Adoption Test - Account 12,USERLEVEL,-9,User 4,45,18,85,42,232,26,308,6738,10305
Adoption Test - Account 13,USERLEVEL,-9,User 4,59,42,85,137,239,43,461,8682,18843
Adoption Test - Account 14,USERLEVEL,-9,User 4,63,29,127,143,148,30,676,7594,14696
Adoption Test - Account 15,USERLEVEL,-9,User 4,13,38,110,149,246,1,231,88,9394
Adoption Test - Account 16,USERLEVEL,-9,User 4,68,46,129,124,211,27,31,8665,18637
Adoption Test - Account 17,USERLEVEL,-9,User 4,12,35,58,97,181,1,900,859,7919
Adoption Test - Account 18,USERLEVEL,-9,User 4,55,50,176,80,129,20,460,3976,13796
Adoption Test - Account 19,USERLEVEL,-9,User 4,39,22,139,51,230,9,960,4468,11767
Adoption Test - Account 20,USERLEVEL,-9,User 4,82,40,153,65,201,22,204,4630,15265
Adoption Test - Account 21,USERLEVEL,-9,User 4,5,15,200,64,123,19,392,684,4649
Adoption Test - Account 22,USERLEVEL,-9,User 4,49,50,79,72,159,60,156,7233,12757
Adoption Test - Account 23,USERLEVEL,-9,User 4,13,30,103,99,224,11,437,1928,17112
Adoption Test - Account 24,USERLEVEL,-9,User 4,79,46,144,5,155,23,900,8159,17437
Adoption Test - Account 25,USERLEVEL,-9,User 4,30,14,160,134,208,45,363,1869,16387
Adoption Test - Account 26,USERLEVEL,-9,User 4,58,33,167,146,182,2,698,4239,8822
Adoption Test - Account 27,USERLEVEL,-9,User 4,64,50,118,67,152,45,59,7462,10989
Adoption Test - Account 28,USERLEVEL,-9,User 4,10,35,117,99,113,26,321,7675,19464
Adoption Test - Account 29,USERLEVEL,-9,User 4,7,45,151,80,174,38,74,4183,5035
Adoption Test - Account 30,USERLEVEL,-9,User 4,91,49,118,129,134,16,304,4259,15449
Adoption Test - Account 31,USERLEVEL,-9,User 4,13,46,122,12,209,12,97,7952,367
Adoption Test - Account 32,USERLEVEL,-9,User 4,56,41,122,80,171,16,273,1339,6334
Adoption Test - Account 33,USERLEVEL,-9,User 4,78,45,54,58,121,22,929,7432,15056
Adoption Test - Account 34,USERLEVEL,-9,User 4,0,29,190,67,228,47,925,437,17857
Adoption Test - Account 35,USERLEVEL,-9,User 4,88,49,196,4,122,9,781,669,4755
Adoption Test - Account 36,USERLEVEL,-9,User 4,32,45,135,147,216,21,153,8653,2291
Adoption Test - Account 37,USERLEVEL,-9,User 4,41,47,127,61,166,26,768,8896,5442
Adoption Test - Account 38,USERLEVEL,-9,User 4,19,49,90,25,173,18,757,5638,11101
Adoption Test - Account 39,USERLEVEL,-9,User 4,74,29,187,109,167,30,610,7963,14031
Adoption Test - Account 40,USERLEVEL,-9,User 4,90,31,98,2,152,41,319,5064,11006
Adoption Test - Account 41,USERLEVEL,-9,User 4,37,38,86,105,242,33,511,9224,2378
Adoption Test - Account 42,USERLEVEL,-9,User 4,9,10,54,12,213,43,446,6395,10798
Adoption Test - Account 43,USERLEVEL,-9,User 4,10,36,78,71,106,42,511,527,16399
Adoption Test - Account 44,USERLEVEL,-9,User 4,70,26,95,105,193,12,954,4036,12735
Adoption Test - Account 45,USERLEVEL,-9,User 4,3,44,86,20,195,34,234,9927,16447
Adoption Test - Account 46,USERLEVEL,-9,User 4,95,47,174,137,134,24,408,778,405
Adoption Test - Account 47,USERLEVEL,-9,User 4,35,16,55,125,222,9,354,7840,9305
Adoption Test - Account 48,USERLEVEL,-9,User 4,12,39,107,110,192,10,747,2373,3522
Adoption Test - Account 49,USERLEVEL,-9,User 4,5,35,124,26,139,58,314,3573,15076
Adoption Test - Account 50,USERLEVEL,-9,User 4,57,36,73,113,188,46,139,8482,4794
Adoption Test - Account 51,USERLEVEL,-9,User 4,55,14,105,139,183,41,381,6887,11939
Adoption Test - Account 52,USERLEVEL,-9,User 4,56,32,198,22,172,52,749,7816,13524
Adoption Test - Account 53,USERLEVEL,-9,User 4,75,30,199,138,162,19,730,4113,1665
Adoption Test - Account 54,USERLEVEL,-9,User 4,32,40,127,21,123,54,827,6929,6905
Adoption Test - Account 55,USERLEVEL,-9,User 4,64,50,194,130,246,51,678,4451,13915
Adoption Test - Account 56,USERLEVEL,-9,User 4,44,32,100,122,109,28,926,8796,8974
Adoption Test - Account 57,USERLEVEL,-9,User 4,18,28,78,43,149,16,112,255,4034
Adoption Test - Account 58,USERLEVEL,-9,User 4,36,38,93,86,143,38,658,678,8710
Adoption Test - Account 59,USERLEVEL,-9,User 4,99,41,82,59,129,53,147,4554,14769
Adoption Test - Account 60,USERLEVEL,-9,User 4,85,13,130,72,215,44,307,1143,14027
Adoption Test - Account 61,USERLEVEL,-9,User 4,66,30,78,61,219,58,434,6296,17593
Adoption Test - Account 62,USERLEVEL,-9,User 4,58,32,135,141,250,21,237,4270,19377
Adoption Test - Account 63,USERLEVEL,-9,User 4,94,44,117,81,171,29,435,8176,16970
Adoption Test - Account 64,USERLEVEL,-9,User 4,86,31,76,123,161,59,288,3866,5797
Adoption Test - Account 65,USERLEVEL,-9,User 4,2,32,89,69,128,23,313,5746,9469
Adoption Test - Account 66,USERLEVEL,-9,User 4,43,17,53,23,141,31,767,5572,10874
Adoption Test - Account 67,USERLEVEL,-9,User 4,57,10,171,74,174,37,967,8527,18034
Adoption Test - Account 68,USERLEVEL,-9,User 4,0,40,93,8,227,25,235,3109,12677
Adoption Test - Account 69,USERLEVEL,-9,User 4,77,26,173,121,190,48,727,1185,8033
Adoption Test - Account 70,USERLEVEL,-9,User 4,44,11,140,118,191,57,734,5417,12156
Adoption Test - Account 71,USERLEVEL,-9,User 4,38,28,106,67,178,4,446,6293,19497
Adoption Test - Account 72,USERLEVEL,-9,User 4,75,38,54,72,228,6,245,4524,6093
Adoption Test - Account 73,USERLEVEL,-9,User 4,14,46,73,58,207,36,243,4496,15720
Adoption Test - Account 74,USERLEVEL,-9,User 4,2,45,167,81,131,32,508,1218,8191
Adoption Test - Account 75,USERLEVEL,-9,User 4,12,35,94,103,122,28,409,659,15313
Adoption Test - Account 76,USERLEVEL,-9,User 4,31,27,135,56,126,37,771,6528,10581
Adoption Test - Account 77,USERLEVEL,-9,User 4,37,12,131,55,126,37,161,5990,6810
Adoption Test - Account 78,USERLEVEL,-9,User 4,55,17,99,121,140,60,820,8227,2249
Adoption Test - Account 79,USERLEVEL,-9,User 4,28,12,114,64,250,19,814,8635,18776
Adoption Test - Account 80,USERLEVEL,-9,User 4,21,12,179,29,102,43,930,5676,19341
Adoption Test - Account 81,USERLEVEL,-9,User 4,73,45,69,16,232,50,814,1570,6306
Adoption Test - Account 82,USERLEVEL,-9,User 4,95,34,144,109,151,13,510,1888,5914
Adoption Test - Account 83,USERLEVEL,-9,User 4,19,41,191,109,170,41,580,3403,18393
Adoption Test - Account 84,USERLEVEL,-9,User 4,53,10,152,146,118,9,160,3892,14395
Adoption Test - Account 85,USERLEVEL,-9,User 4,54,13,125,146,194,45,200,6047,11833
Adoption Test - Account 86,USERLEVEL,-9,User 4,55,31,171,86,213,28,15,1158,19458
Adoption Test - Account 87,USERLEVEL,-9,User 4,79,27,192,20,185,14,419,673,10120
Adoption Test - Account 88,USERLEVEL,-9,User 4,30,40,97,25,196,46,486,7756,11196
Adoption Test - Account 89,USERLEVEL,-9,User 4,70,28,179,59,162,7,653,6585,3584
Adoption Test - Account 90,USERLEVEL,-9,User 4,20,44,108,66,186,57,233,8099,265
Adoption Test - Account 91,USERLEVEL,-9,User 4,88,22,129,20,128,2,798,9827,4142
Adoption Test - Account 92,USERLEVEL,-9,User 4,66,41,176,87,175,25,267,1808,6124
Adoption Test - Account 93,USERLEVEL,-9,User 4,12,44,107,75,103,9,555,832,2893
Adoption Test - Account 94,USERLEVEL,-9,User 4,38,30,170,98,140,39,584,3540,3117
Adoption Test - Account 95,USERLEVEL,-9,User 4,77,33,134,95,160,59,510,4544,12350
Adoption Test - Account 96,USERLEVEL,-9,User 4,2,12,125,67,119,18,859,8214,1884
Adoption Test - Account 97,USERLEVEL,-9,User 4,74,39,159,27,203,8,912,1629,11449
Adoption Test - Account 98,USERLEVEL,-9,User 4,15,16,81,48,229,19,182,6821,7348
Adoption Test - Account 99,USERLEVEL,-9,User 4,72,42,103,61,223,4,958,579,1512
Adoption Test - Account 100,USERLEVEL,-9,User 4,36,10,61,70,123,55,523,1806,12761
Adoption Test - Account 101,USERLEVEL,-9,User 4,36,32,139,122,224,48,187,1042,2399
Adoption Test - Account 102,USERLEVEL,-9,User 4,49,41,176,43,234,51,75,791,12108
Adoption Test - Account 103,USERLEVEL,-9,User 4,77,32,137,50,197,39,817,5823,12242
Adoption Test - Account 104,USERLEVEL,-9,User 4,12,13,143,74,173,21,958,8943,462
Adoption Test - Account 105,USERLEVEL,-9,User 4,6,15,177,14,202,58,886,7124,7988
Adoption Test - Account 106,USERLEVEL,-9,User 4,42,37,187,6,221,22,694,3007,2998
Adoption Test - Account 107,USERLEVEL,-9,User 4,97,22,115,13,176,39,60,5580,17043
Adoption Test - Account 108,USERLEVEL,-9,User 4,90,37,175,133,144,11,296,2263,4009
Adoption Test - Account 109,USERLEVEL,-9,User 4,0,24,83,12,182,7,307,2798,5829
Adoption Test - Account 110,USERLEVEL,-9,User 4,11,22,75,105,170,2,120,8619,13340
Adoption Test - Account 111,USERLEVEL,-9,User 4,87,40,80,34,103,11,24,2692,1661
Adoption Test - Account 112,USERLEVEL,-9,User 4,97,43,88,5,190,25,417,1579,3529
Adoption Test - Account 113,USERLEVEL,-9,User 4,100,21,143,79,168,3,343,6473,424
Adoption Test - Account 114,USERLEVEL,-9,User 4,69,36,92,102,152,49,32,3605,7031
Adoption Test - Account 115,USERLEVEL,-9,User 4,77,27,76,96,135,38,703,2151,12369
Adoption Test - Account 116,USERLEVEL,-9,User 4,24,29,165,45,149,55,603,3121,8082
Adoption Test - Account 117,USERLEVEL,-9,User 4,31,20,104,120,116,49,225,7717,11275
Adoption Test - Account 118,USERLEVEL,-9,User 4,26,27,111,6,191,42,192,1948,1564
Adoption Test - Account 1,USERLEVEL,-8,User 4,39,37,196,130,102,7,476,1853,5952
Adoption Test - Account 2,USERLEVEL,-8,User 4,46,41,159,141,217,13,616,5111,16701
Adoption Test - Account 3,USERLEVEL,-8,User 4,62,34,177,67,182,18,501,8070,773
Adoption Test - Account 4,USERLEVEL,-8,User 4,98,20,197,15,123,41,630,4341,6825
Adoption Test - Account 5,USERLEVEL,-8,User 4,8,28,53,13,141,9,318,4215,974
Adoption Test - Account 6,USERLEVEL,-8,User 4,31,32,97,75,115,39,764,7637,16821
Adoption Test - Account 7,USERLEVEL,-8,User 4,87,50,104,3,248,49,617,4267,19299
Adoption Test - Account 8,USERLEVEL,-8,User 4,67,35,125,102,161,22,204,1572,3126
Adoption Test - Account 9,USERLEVEL,-8,User 4,4,22,147,122,191,38,3,4968,16686
Adoption Test - Account 10,USERLEVEL,-8,User 4,32,47,102,72,175,23,102,4915,2522
Adoption Test - Account 11,USERLEVEL,-8,User 4,52,23,116,82,214,34,885,3815,10871
Adoption Test - Account 12,USERLEVEL,-8,User 4,74,29,173,56,186,26,832,9989,16076
Adoption Test - Account 13,USERLEVEL,-8,User 4,72,20,67,146,210,6,991,7424,3640
Adoption Test - Account 14,USERLEVEL,-8,User 4,57,22,169,45,193,39,343,7185,2180
Adoption Test - Account 15,USERLEVEL,-8,User 4,17,38,148,80,225,51,527,6703,11220
Adoption Test - Account 16,USERLEVEL,-8,User 4,26,15,139,135,240,29,482,2813,5756
Adoption Test - Account 17,USERLEVEL,-8,User 4,26,45,128,98,240,45,68,6838,1338
Adoption Test - Account 18,USERLEVEL,-8,User 4,44,25,192,74,198,60,537,8226,3283
Adoption Test - Account 19,USERLEVEL,-8,User 4,9,10,188,39,176,28,235,8145,6062
Adoption Test - Account 20,USERLEVEL,-8,User 4,65,25,159,120,197,10,6,8316,9169
Adoption Test - Account 21,USERLEVEL,-8,User 4,66,49,159,133,230,22,761,6174,4420
Adoption Test - Account 22,USERLEVEL,-8,User 4,24,33,117,68,213,22,182,8463,3386
Adoption Test - Account 23,USERLEVEL,-8,User 4,4,39,132,131,158,58,412,8393,3343
Adoption Test - Account 24,USERLEVEL,-8,User 4,27,47,182,131,150,25,23,4435,6847
Adoption Test - Account 25,USERLEVEL,-8,User 4,59,16,144,134,200,38,633,3940,17651
Adoption Test - Account 26,USERLEVEL,-8,User 4,36,24,166,115,154,12,619,4248,6239
Adoption Test - Account 27,USERLEVEL,-8,User 4,54,10,193,61,100,37,611,5078,9354
Adoption Test - Account 28,USERLEVEL,-8,User 4,41,27,57,83,204,45,482,1876,9110
Adoption Test - Account 29,USERLEVEL,-8,User 4,55,24,102,103,245,8,851,3461,19519
Adoption Test - Account 30,USERLEVEL,-8,User 4,29,26,148,85,217,46,122,6604,1104
Adoption Test - Account 31,USERLEVEL,-8,User 4,48,39,162,68,174,19,408,3988,2193
Adoption Test - Account 32,USERLEVEL,-8,User 4,16,48,133,133,216,53,886,5694,18144
Adoption Test - Account 33,USERLEVEL,-8,User 4,28,48,121,148,140,6,462,4655,16468
Adoption Test - Account 34,USERLEVEL,-8,User 4,34,17,161,116,116,47,884,6784,11125
Adoption Test - Account 35,USERLEVEL,-8,User 4,26,38,177,144,215,16,682,8643,6844
Adoption Test - Account 36,USERLEVEL,-8,User 4,26,10,78,36,238,37,863,6973,9242
Adoption Test - Account 37,USERLEVEL,-8,User 4,85,35,193,114,137,40,133,7341,17176
Adoption Test - Account 38,USERLEVEL,-8,User 4,11,34,91,65,152,14,647,136,4703
Adoption Test - Account 39,USERLEVEL,-8,User 4,41,12,176,92,246,55,272,328,763
Adoption Test - Account 40,USERLEVEL,-8,User 4,14,19,70,116,218,1,227,507,10122
Adoption Test - Account 41,USERLEVEL,-8,User 4,39,43,157,104,214,44,912,1280,19092
Adoption Test - Account 42,USERLEVEL,-8,User 4,39,38,135,51,122,19,588,3524,1314
Adoption Test - Account 43,USERLEVEL,-8,User 4,5,29,121,94,124,11,921,2416,16193
Adoption Test - Account 44,USERLEVEL,-8,User 4,70,46,174,53,166,31,538,5743,18750
Adoption Test - Account 45,USERLEVEL,-8,User 4,80,30,118,7,219,7,701,1200,19749
Adoption Test - Account 46,USERLEVEL,-8,User 4,88,32,57,13,167,21,975,3894,11608
Adoption Test - Account 47,USERLEVEL,-8,User 4,20,11,111,30,178,29,951,2738,1551
Adoption Test - Account 48,USERLEVEL,-8,User 4,68,10,146,97,187,15,237,3725,16700
Adoption Test - Account 49,USERLEVEL,-8,User 4,58,17,184,93,103,24,491,7474,16150
Adoption Test - Account 50,USERLEVEL,-8,User 4,67,47,69,27,111,57,707,1895,9247
Adoption Test - Account 51,USERLEVEL,-8,User 4,87,36,110,137,236,15,574,7763,2552
Adoption Test - Account 52,USERLEVEL,-8,User 4,88,39,69,138,223,30,358,1413,407
Adoption Test - Account 53,USERLEVEL,-8,User 4,89,27,50,83,203,15,243,3660,11669
