JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
East Bay Brass Foundry,ACCOUNTLEVEL,-7,User 5,92,24,149,76,195,30,643,2107,4873
East Coast Traders,ACCOUNTLEVEL,-7,User 5,35,41,92,68,158,38,77,2051,11450
East/West Computers Inc,ACCOUNTLEVEL,-7,User 5,88,50,183,48,153,26,256,1825,13316
Eastern Municipal Water Distri,ACCOUNTLEVEL,-7,User 5,92,50,91,147,194,5,108,6888,6654
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-7,User 5,44,50,127,98,103,60,475,9070,16762
Facts on File Newsletter,ACCOUNTLEVEL,-7,User 5,18,38,157,50,144,52,39,2864,12327
Family Magazine,ACCOUNTLEVEL,-7,User 5,70,30,108,101,188,44,2,7539,16098
Fedder RP Corp,ACCOUNTLEVEL,-7,User 5,37,37,120,106,177,53,553,4849,15421
Fell David H & Company Inc,ACCOUNTLEVEL,-7,User 5,21,40,77,59,120,1,371,5364,17544
Ferrara Foods & Confections,ACCOUNTLEVEL,-7,User 5,11,31,144,13,232,47,543,8763,6405
G Group,ACCOUNTLEVEL,-7,User 5,94,29,199,125,167,28,652,9311,3386
G-L Veneer Co Inc.,ACCOUNTLEVEL,-7,User 5,91,34,162,137,101,20,54,950,5865
Galbreath Co,ACCOUNTLEVEL,-7,User 5,92,12,97,7,245,32,792,9841,18732
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-7,User 5,4,43,180,138,136,57,513,1192,2193
Gamblers Anonymous,ACCOUNTLEVEL,-7,User 5,33,11,61,21,166,6,905,4421,13444
Halcyon Assoc,ACCOUNTLEVEL,-7,User 5,12,30,126,63,196,51,67,3799,18507
Hambro International Venture F,ACCOUNTLEVEL,-7,User 5,26,37,80,5,126,32,81,2898,876
Hardy James G & Co,ACCOUNTLEVEL,-7,User 5,0,50,187,4,182,48,603,5746,15616
Harkavy Information Service,ACCOUNTLEVEL,-7,User 5,54,48,169,130,232,37,759,2175,18544
Harken Marketing Co,ACCOUNTLEVEL,-7,User 5,73,37,98,77,132,19,565,9554,18800
IBIS Systems Inc.,ACCOUNTLEVEL,-7,User 5,61,41,95,106,194,11,854,4775,18056
IBK Capital Inc,ACCOUNTLEVEL,-7,User 5,63,12,151,55,249,26,953,1953,10191
IBM Corp Data Systems Div,ACCOUNTLEVEL,-7,User 5,81,33,82,36,241,41,331,3678,10109
ICM Corp,ACCOUNTLEVEL,-7,User 5,3,30,84,26,211,56,50,9029,3799
ImageTek Corp,ACCOUNTLEVEL,-7,User 5,64,17,53,80,227,1,752,5311,2098
Jadow B & Sons Inc,ACCOUNTLEVEL,-7,User 5,78,27,121,50,205,24,620,4366,3776
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-7,User 5,54,23,51,92,200,32,390,6811,16139
Jandel Scientific Inc.,ACCOUNTLEVEL,-7,User 5,31,24,199,117,214,20,116,3755,18504
Japanese American Citizens Lea,ACCOUNTLEVEL,-7,User 5,21,21,143,74,179,33,261,3813,14054
K & S Contractors Supply Co,ACCOUNTLEVEL,-7,User 5,38,30,157,145,149,43,985,5522,14232
Kahlert Assoc Inc,ACCOUNTLEVEL,-7,User 5,52,18,127,66,226,11,784,7459,2771
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-7,User 5,74,46,140,68,250,50,914,3733,11255
Karabelas Furs Inc,ACCOUNTLEVEL,-7,User 5,25,27,61,58,157,24,656,3168,2196
Karpen & Steel Products Inc,ACCOUNTLEVEL,-7,User 5,29,17,119,68,231,1,971,9474,13608
La Costa Hotel & Spa,ACCOUNTLEVEL,-7,User 5,61,32,85,19,120,17,863,1255,17924
Lafferty RF & Co Inc,ACCOUNTLEVEL,-7,User 5,8,16,78,22,114,52,667,9109,14451
Lake County,ACCOUNTLEVEL,-7,User 5,76,24,71,39,243,4,824,8383,5850
Lakeland Village,ACCOUNTLEVEL,-7,User 5,51,35,108,91,162,7,806,8646,17894
Lexidata Corporation,ACCOUNTLEVEL,-7,User 5,2,44,182,138,178,34,761,6281,15265
Madonna Construction Co,ACCOUNTLEVEL,-7,User 5,89,16,98,62,193,30,214,3856,4765
Magma Power Co,ACCOUNTLEVEL,-7,User 5,74,17,146,37,165,51,263,5508,4410
Magna Mill Products,ACCOUNTLEVEL,-7,User 5,71,35,85,58,149,28,792,6585,16152
Majestic Entertainment,ACCOUNTLEVEL,-7,User 5,60,50,141,67,238,13,241,9468,10861
Mall Side Sports,ACCOUNTLEVEL,-7,User 5,93,47,189,124,118,52,420,4815,12296
N/S Corp,ACCOUNTLEVEL,-7,User 5,40,49,159,109,191,7,549,5370,5857
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-7,User 5,69,11,96,33,229,28,44,5989,2953
Nash Direct,ACCOUNTLEVEL,-7,User 5,89,12,94,51,247,1,335,749,17198
National Assn of Printing Ink,ACCOUNTLEVEL,-7,User 5,32,37,99,10,213,30,587,1897,8392
Nixdorf Computer,ACCOUNTLEVEL,-7,User 5,96,24,155,56,230,32,351,9046,12253
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-7,User 5,55,43,122,0,105,36,481,6952,15068
Oakland Carbide Engineering &,ACCOUNTLEVEL,-7,User 5,85,33,174,109,147,15,821,5413,5408
Ocean Sports,ACCOUNTLEVEL,-7,User 5,16,33,136,24,145,20,750,9589,10853
Ocean Sports Wear,ACCOUNTLEVEL,-7,User 5,90,16,187,100,153,14,175,8616,16251
OKeeffes Inc,ACCOUNTLEVEL,-7,User 5,74,33,191,18,120,43,639,1624,14734
P & C Food Markets Inc,ACCOUNTLEVEL,-7,User 5,41,46,66,61,192,42,493,3743,5663
P.S.C.,ACCOUNTLEVEL,-7,User 5,34,50,164,20,171,29,401,1642,19760
PacDevco Inc,ACCOUNTLEVEL,-7,User 5,2,39,88,1,241,13,462,6198,9968
Pace Press Inc,ACCOUNTLEVEL,-7,User 5,78,49,144,59,240,33,321,292,17434
Purity-Supreme Inc.,ACCOUNTLEVEL,-7,User 5,4,25,89,131,191,58,878,2948,19639
Quadrex Corp,ACCOUNTLEVEL,-7,User 5,72,42,69,62,196,1,945,3323,176
Quaker Fashions,ACCOUNTLEVEL,-7,User 5,42,26,144,43,167,35,789,4738,477
Queensborough Public Library,ACCOUNTLEVEL,-7,User 5,81,24,85,134,102,16,764,2,8053
Quinn/Brein Inc,ACCOUNTLEVEL,-7,User 5,78,30,82,11,172,11,71,1986,17319
Quota Systems Inc.,ACCOUNTLEVEL,-7,User 5,99,26,189,107,228,14,808,4291,5770
R-F Industries Inc,ACCOUNTLEVEL,-7,User 5,46,30,133,29,216,54,982,7047,4229
Raceway Engines,ACCOUNTLEVEL,-7,User 5,66,25,171,34,192,24,296,4375,18717
Raleigh Active Wear,ACCOUNTLEVEL,-7,User 5,21,31,99,114,237,44,135,8416,11775
Raleigh Co.,ACCOUNTLEVEL,-7,User 5,23,36,61,20,149,2,971,5292,6315
Ralston Inc.,ACCOUNTLEVEL,-7,User 5,13,15,196,82,108,13,354,5688,10977
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-7,User 5,97,27,163,144,216,43,839,3585,14863
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-7,User 5,35,28,151,119,158,43,132,6931,10837
Saint Johns University Staten,ACCOUNTLEVEL,-7,User 5,65,40,146,114,143,37,370,6974,7211
Star Markets,ACCOUNTLEVEL,-7,User 5,76,48,176,9,111,35,226,6391,16184
State House Active Wear,ACCOUNTLEVEL,-7,User 5,98,23,73,41,239,56,626,8779,5141
Tapecon Inc,ACCOUNTLEVEL,-7,User 5,75,18,81,63,103,40,193,6070,16030
TDA Industries Inc,ACCOUNTLEVEL,-7,User 5,68,12,143,20,217,29,100,2444,5316
TEAC Corp. of America,ACCOUNTLEVEL,-7,User 5,1,28,99,33,116,25,536,9236,5015
Tech Fire & Safety Company,ACCOUNTLEVEL,-7,User 5,6,50,85,101,220,35,79,1239,14491
Teradyne,ACCOUNTLEVEL,-7,User 5,48,47,129,79,201,53,77,3371,10350
UBAF Arab American Bank,ACCOUNTLEVEL,-7,User 5,32,36,55,146,214,36,899,1942,5331
UniAmerica Inc,ACCOUNTLEVEL,-7,User 5,92,11,149,2,218,23,89,4278,1977
Union Flights,ACCOUNTLEVEL,-7,User 5,76,39,66,37,213,37,647,2305,9042
United Artists Theater Circuit,ACCOUNTLEVEL,-7,User 5,16,28,180,129,131,51,395,3978,2170
United Can Co.,ACCOUNTLEVEL,-7,User 5,20,10,179,90,117,24,926,1984,19925
Veritas Software,ACCOUNTLEVEL,-7,User 5,85,34,92,55,212,13,455,8579,8867
Via Systems,ACCOUNTLEVEL,-7,User 5,98,47,76,52,150,34,112,641,14127
Vicor,ACCOUNTLEVEL,-7,User 5,51,25,125,73,190,52,930,7133,9501
Volga Boats,ACCOUNTLEVEL,-7,User 5,33,26,60,65,206,49,890,5227,18870
Vyrex,ACCOUNTLEVEL,-7,User 5,38,26,75,68,185,47,618,2493,14422
Wallys World,ACCOUNTLEVEL,-7,User 5,3,36,147,122,213,16,236,9306,1985
Westend Dealers,ACCOUNTLEVEL,-7,User 5,49,34,136,107,183,39,525,7974,2408
Westinghouse Corporation,ACCOUNTLEVEL,-7,User 5,35,39,52,128,224,55,580,1011,7562
Wind & Rain,ACCOUNTLEVEL,-7,User 5,80,24,109,27,231,54,967,2484,1938
Wyse Corp.,ACCOUNTLEVEL,-7,User 5,45,50,140,35,201,29,810,1913,11456
Xerox,ACCOUNTLEVEL,-7,User 5,11,31,75,80,169,12,342,7731,5657
Yesterday Productions Corp.,ACCOUNTLEVEL,-7,User 5,95,15,86,132,237,49,320,2807,15773
Ziff-Davis Labs,ACCOUNTLEVEL,-7,User 5,80,42,162,109,130,30,588,1583,16863
Zoo Gift Shop,ACCOUNTLEVEL,-7,User 5,31,15,74,47,235,2,464,2724,9851
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-6,User 5,21,36,198,101,232,7,960,2712,11785
Abacus Programming Corporation,ACCOUNTLEVEL,-6,User 5,66,18,161,136,187,37,255,4770,12302
Abberley Kooiman,ACCOUNTLEVEL,-6,User 5,90,38,154,120,214,15,416,4853,15225
Abbett Electric Corp,ACCOUNTLEVEL,-6,User 5,100,37,165,48,184,55,844,2445,10494
Abbey Press Inc,ACCOUNTLEVEL,-6,User 5,61,40,135,136,234,15,584,1327,14560
Bachman Information System Inc.,ACCOUNTLEVEL,-6,User 5,27,37,169,52,132,43,443,14,4324
Back Stage Magazine,ACCOUNTLEVEL,-6,User 5,12,15,184,146,174,12,743,2732,10868
Baker & McKenzie,ACCOUNTLEVEL,-6,User 5,71,20,171,113,121,17,344,3918,19939
Balfour Maclaine International,ACCOUNTLEVEL,-6,User 5,32,21,77,139,116,7,462,9059,14883
Ball & Socket Mfg Co,ACCOUNTLEVEL,-6,User 5,3,28,114,59,135,37,55,3825,14404
Caco-Pacific Corp.,ACCOUNTLEVEL,-6,User 5,47,13,183,131,248,58,773,7194,3476
CADAM Inc.,ACCOUNTLEVEL,-6,User 5,78,50,138,12,174,41,720,7400,18401
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-6,User 5,44,22,134,49,190,42,892,7828,6517
Cahn Instruments Inc,ACCOUNTLEVEL,-6,User 5,25,31,171,65,248,46,707,9066,6822
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-6,User 5,18,47,66,53,211,16,653,2948,13515
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-6,User 5,50,44,186,86,108,25,34,5506,14207
Daisy of California,ACCOUNTLEVEL,-6,User 5,94,30,194,143,237,17,535,4675,2607
Daley Business Forms,ACCOUNTLEVEL,-6,User 5,21,21,169,64,150,23,283,1278,16464
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-6,User 5,48,40,118,69,133,3,481,4294,15256
Dana Marketing Inc,ACCOUNTLEVEL,-6,User 5,45,38,104,142,168,9,18,765,15606
East Bay Brass Foundry,ACCOUNTLEVEL,-6,User 5,4,49,173,45,223,32,802,1748,7240
East Coast Traders,ACCOUNTLEVEL,-6,User 5,28,33,72,101,164,4,489,9198,5565
East/West Computers Inc,ACCOUNTLEVEL,-6,User 5,70,18,182,150,196,27,212,2389,373
Eastern Municipal Water Distri,ACCOUNTLEVEL,-6,User 5,16,44,173,22,241,16,967,2162,18944
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-6,User 5,75,37,159,111,219,43,658,1347,7328
Facts on File Newsletter,ACCOUNTLEVEL,-6,User 5,20,11,115,78,106,36,673,4726,9078
Family Magazine,ACCOUNTLEVEL,-6,User 5,28,16,147,67,100,22,180,4742,14788
Fedder RP Corp,ACCOUNTLEVEL,-6,User 5,70,34,111,7,127,36,397,2421,15349
Fell David H & Company Inc,ACCOUNTLEVEL,-6,User 5,19,34,115,35,105,9,893,2502,7347
Ferrara Foods & Confections,ACCOUNTLEVEL,-6,User 5,26,20,156,80,108,44,268,6555,16808
G Group,ACCOUNTLEVEL,-6,User 5,9,34,72,22,186,14,97,5480,12121
G-L Veneer Co Inc.,ACCOUNTLEVEL,-6,User 5,74,13,114,57,188,21,530,3647,1174
Galbreath Co,ACCOUNTLEVEL,-6,User 5,31,42,65,39,159,50,814,1430,1226
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-6,User 5,49,44,92,62,145,30,525,210,14827
Gamblers Anonymous,ACCOUNTLEVEL,-6,User 5,99,26,149,84,248,58,99,2766,19570
Halcyon Assoc,ACCOUNTLEVEL,-6,User 5,99,35,161,97,168,57,26,4624,17874
Hambro International Venture F,ACCOUNTLEVEL,-6,User 5,8,50,142,137,114,39,902,7681,5612
Hardy James G & Co,ACCOUNTLEVEL,-6,User 5,87,32,106,66,176,44,950,7644,12547
Harkavy Information Service,ACCOUNTLEVEL,-6,User 5,30,27,128,115,160,32,367,3644,11301
Harken Marketing Co,ACCOUNTLEVEL,-6,User 5,91,47,200,105,143,43,212,1716,12715
IBIS Systems Inc.,ACCOUNTLEVEL,-6,User 5,19,34,105,87,139,48,211,1859,3471
IBK Capital Inc,ACCOUNTLEVEL,-6,User 5,50,13,130,92,175,40,836,503,17156
IBM Corp Data Systems Div,ACCOUNTLEVEL,-6,User 5,48,43,57,62,137,53,934,2751,16919
ICM Corp,ACCOUNTLEVEL,-6,User 5,61,23,131,70,109,16,190,6767,16047
ImageTek Corp,ACCOUNTLEVEL,-6,User 5,11,17,133,65,211,17,433,6518,16191
Jadow B & Sons Inc,ACCOUNTLEVEL,-6,User 5,52,19,155,24,245,31,553,3863,14903
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-6,User 5,49,28,125,91,102,36,591,9114,14183
Jandel Scientific Inc.,ACCOUNTLEVEL,-6,User 5,65,28,143,71,205,58,325,7570,4553
Japanese American Citizens Lea,ACCOUNTLEVEL,-6,User 5,97,35,93,121,226,40,17,8551,17472
K & S Contractors Supply Co,ACCOUNTLEVEL,-6,User 5,22,43,183,125,239,46,732,8181,3439
Kahlert Assoc Inc,ACCOUNTLEVEL,-6,User 5,45,48,145,48,111,42,766,2674,10038
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-6,User 5,87,29,56,17,245,31,948,4960,10465
Karabelas Furs Inc,ACCOUNTLEVEL,-6,User 5,78,33,55,79,202,14,295,5973,3408
Karpen & Steel Products Inc,ACCOUNTLEVEL,-6,User 5,5,22,82,146,249,47,189,5560,10486
La Costa Hotel & Spa,ACCOUNTLEVEL,-6,User 5,81,21,191,47,221,22,261,8501,9267
Lafferty RF & Co Inc,ACCOUNTLEVEL,-6,User 5,62,33,183,43,214,30,519,3882,452
Lake County,ACCOUNTLEVEL,-6,User 5,69,34,186,134,239,22,544,4708,3953
Lakeland Village,ACCOUNTLEVEL,-6,User 5,47,13,158,129,122,7,742,8702,16894
Lexidata Corporation,ACCOUNTLEVEL,-6,User 5,28,42,187,116,115,7,391,9580,6915
Madonna Construction Co,ACCOUNTLEVEL,-6,User 5,40,39,86,101,224,8,162,2706,15781
Magma Power Co,ACCOUNTLEVEL,-6,User 5,19,19,125,108,220,59,762,2692,112
Magna Mill Products,ACCOUNTLEVEL,-6,User 5,78,40,116,125,196,47,328,3790,3381
Majestic Entertainment,ACCOUNTLEVEL,-6,User 5,33,26,131,55,202,40,898,5702,19210
Mall Side Sports,ACCOUNTLEVEL,-6,User 5,77,17,100,24,119,26,490,753,16413
N/S Corp,ACCOUNTLEVEL,-6,User 5,60,36,155,63,163,22,123,5398,176
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-6,User 5,2,10,109,140,152,42,222,7116,2896
Nash Direct,ACCOUNTLEVEL,-6,User 5,72,13,95,7,211,55,217,2029,12788
National Assn of Printing Ink,ACCOUNTLEVEL,-6,User 5,73,42,62,2,182,51,615,6146,1552
Nixdorf Computer,ACCOUNTLEVEL,-6,User 5,61,13,166,110,112,46,921,6233,16527
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-6,User 5,23,13,94,27,177,59,379,8943,439
Oakland Carbide Engineering &,ACCOUNTLEVEL,-6,User 5,34,28,140,54,211,59,31,5155,16613
Ocean Sports,ACCOUNTLEVEL,-6,User 5,55,38,122,103,190,56,327,5095,17079
Ocean Sports Wear,ACCOUNTLEVEL,-6,User 5,27,30,50,139,240,4,20,148,16356
OKeeffes Inc,ACCOUNTLEVEL,-6,User 5,84,16,164,17,178,29,284,2667,2473
P & C Food Markets Inc,ACCOUNTLEVEL,-6,User 5,14,40,74,146,240,8,959,5124,6885
P.S.C.,ACCOUNTLEVEL,-6,User 5,12,45,170,96,248,26,107,9755,4350
PacDevco Inc,ACCOUNTLEVEL,-6,User 5,88,41,161,85,230,54,464,9177,9588
Pace Press Inc,ACCOUNTLEVEL,-6,User 5,70,43,154,18,173,8,648,1035,5127
Purity-Supreme Inc.,ACCOUNTLEVEL,-6,User 5,5,11,116,23,200,11,524,4976,4501
Quadrex Corp,ACCOUNTLEVEL,-6,User 5,51,41,160,91,196,43,718,3619,6766
Quaker Fashions,ACCOUNTLEVEL,-6,User 5,16,19,104,42,137,36,675,7354,17362
Queensborough Public Library,ACCOUNTLEVEL,-6,User 5,83,19,66,16,223,45,674,8463,17404
Quinn/Brein Inc,ACCOUNTLEVEL,-6,User 5,43,23,81,128,105,30,833,7932,17309
Quota Systems Inc.,ACCOUNTLEVEL,-6,User 5,66,19,128,140,236,15,340,8589,7340
R-F Industries Inc,ACCOUNTLEVEL,-6,User 5,26,13,110,75,111,26,455,4664,6063
Raceway Engines,ACCOUNTLEVEL,-6,User 5,6,26,91,107,239,47,785,8095,12395
Raleigh Active Wear,ACCOUNTLEVEL,-6,User 5,86,19,90,150,173,38,889,5083,15806
Raleigh Co.,ACCOUNTLEVEL,-6,User 5,18,35,56,21,106,37,685,6866,10415
Ralston Inc.,ACCOUNTLEVEL,-6,User 5,37,34,73,39,107,53,2,2388,16925
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-6,User 5,72,31,64,108,109,35,838,7568,16787
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-6,User 5,85,25,58,10,245,37,542,2534,756
Saint Johns University Staten,ACCOUNTLEVEL,-6,User 5,29,38,164,147,179,34,813,2829,9398
Star Markets,ACCOUNTLEVEL,-6,User 5,2,49,146,97,226,32,333,1427,18896
State House Active Wear,ACCOUNTLEVEL,-6,User 5,49,41,108,134,206,58,119,1081,5479
Tapecon Inc,ACCOUNTLEVEL,-6,User 5,44,45,178,19,138,9,945,8309,15193
TDA Industries Inc,ACCOUNTLEVEL,-6,User 5,1,35,198,48,123,59,403,824,4678
TEAC Corp. of America,ACCOUNTLEVEL,-6,User 5,88,20,150,11,195,46,513,4873,15763
Tech Fire & Safety Company,ACCOUNTLEVEL,-6,User 5,23,48,115,15,199,51,908,7625,16206
Teradyne,ACCOUNTLEVEL,-6,User 5,3,34,160,65,178,58,812,9043,4823
UBAF Arab American Bank,ACCOUNTLEVEL,-6,User 5,20,10,110,133,125,57,711,9800,13927
UniAmerica Inc,ACCOUNTLEVEL,-6,User 5,25,32,114,147,233,60,212,5789,8131
Union Flights,ACCOUNTLEVEL,-6,User 5,87,44,155,84,221,47,998,5702,11893
United Artists Theater Circuit,ACCOUNTLEVEL,-6,User 5,99,32,153,33,156,15,518,9911,8810
United Can Co.,ACCOUNTLEVEL,-6,User 5,40,31,168,117,215,19,548,1056,14028
Veritas Software,ACCOUNTLEVEL,-6,User 5,50,22,73,57,190,31,451,9464,10293
Via Systems,ACCOUNTLEVEL,-6,User 5,96,22,153,89,244,18,266,8198,13460
Vicor,ACCOUNTLEVEL,-6,User 5,24,44,52,132,117,4,179,5217,14080
Volga Boats,ACCOUNTLEVEL,-6,User 5,18,27,200,12,231,31,422,6314,16189
Vyrex,ACCOUNTLEVEL,-6,User 5,46,24,168,125,100,59,293,1258,5673
Wallys World,ACCOUNTLEVEL,-6,User 5,63,34,64,21,171,32,406,7426,12396
Westend Dealers,ACCOUNTLEVEL,-6,User 5,47,31,74,138,201,44,685,7434,19104
Westinghouse Corporation,ACCOUNTLEVEL,-6,User 5,9,11,165,111,166,17,856,6874,8035
Wind & Rain,ACCOUNTLEVEL,-6,User 5,98,43,192,15,137,35,2,8093,3301
Wyse Corp.,ACCOUNTLEVEL,-6,User 5,21,26,91,63,211,40,739,596,2880
Xerox,ACCOUNTLEVEL,-6,User 5,36,18,56,55,176,48,509,7159,2663
Yesterday Productions Corp.,ACCOUNTLEVEL,-6,User 5,6,47,135,66,223,27,931,5841,1901
Ziff-Davis Labs,ACCOUNTLEVEL,-6,User 5,77,19,56,21,201,31,99,369,2343
Zoo Gift Shop,ACCOUNTLEVEL,-6,User 5,68,30,165,112,171,22,285,4240,15150
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-5,User 5,5,19,179,110,186,53,298,287,952
Abacus Programming Corporation,ACCOUNTLEVEL,-5,User 5,76,34,163,28,182,43,302,3984,5348
Abberley Kooiman,ACCOUNTLEVEL,-5,User 5,31,36,58,75,128,7,720,5555,17885
Abbett Electric Corp,ACCOUNTLEVEL,-5,User 5,53,14,81,47,108,3,65,156,15796
Abbey Press Inc,ACCOUNTLEVEL,-5,User 5,20,40,55,106,197,43,841,5986,18137
Bachman Information System Inc.,ACCOUNTLEVEL,-5,User 5,99,30,65,105,242,7,439,5777,6149
Back Stage Magazine,ACCOUNTLEVEL,-5,User 5,0,44,78,62,248,59,96,4874,18934
Baker & McKenzie,ACCOUNTLEVEL,-5,User 5,3,33,146,89,165,22,173,9788,3079
Balfour Maclaine International,ACCOUNTLEVEL,-5,User 5,86,32,186,17,113,42,835,2962,13060
Ball & Socket Mfg Co,ACCOUNTLEVEL,-5,User 5,29,50,89,72,149,32,589,2098,18450
Caco-Pacific Corp.,ACCOUNTLEVEL,-5,User 5,77,31,87,31,117,30,217,1343,5055
CADAM Inc.,ACCOUNTLEVEL,-5,User 5,22,15,138,70,216,12,181,7188,9775
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-5,User 5,30,46,69,30,239,22,767,273,13626
Cahn Instruments Inc,ACCOUNTLEVEL,-5,User 5,16,18,114,140,177,24,462,603,2583
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-5,User 5,33,23,186,135,247,8,936,9924,623
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-5,User 5,66,48,106,4,223,13,401,7779,15890
Daisy of California,ACCOUNTLEVEL,-5,User 5,37,14,68,54,227,3,656,9436,2335
Daley Business Forms,ACCOUNTLEVEL,-5,User 5,5,24,69,43,149,44,618,4970,16424
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-5,User 5,40,29,70,127,245,22,324,7947,9590
Dana Marketing Inc,ACCOUNTLEVEL,-5,User 5,1,49,161,134,129,44,918,8876,9077
East Bay Brass Foundry,ACCOUNTLEVEL,-5,User 5,31,10,159,54,142,54,400,7846,7438
East Coast Traders,ACCOUNTLEVEL,-5,User 5,33,43,172,70,144,5,878,5089,6070
East/West Computers Inc,ACCOUNTLEVEL,-5,User 5,68,15,181,84,165,22,883,4472,9845
Eastern Municipal Water Distri,ACCOUNTLEVEL,-5,User 5,36,25,138,12,147,4,426,7694,15360
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-5,User 5,51,35,98,6,188,20,272,2436,1281
Facts on File Newsletter,ACCOUNTLEVEL,-5,User 5,96,10,65,146,207,37,3,1672,10033
Family Magazine,ACCOUNTLEVEL,-5,User 5,11,36,173,146,106,1,573,4875,18055
Fedder RP Corp,ACCOUNTLEVEL,-5,User 5,21,34,62,103,192,23,275,3940,12174
Fell David H & Company Inc,ACCOUNTLEVEL,-5,User 5,36,11,148,20,191,4,971,6021,1514
Ferrara Foods & Confections,ACCOUNTLEVEL,-5,User 5,3,47,59,147,248,24,310,4142,7894
G Group,ACCOUNTLEVEL,-5,User 5,52,45,139,115,153,13,252,7014,14162
G-L Veneer Co Inc.,ACCOUNTLEVEL,-5,User 5,39,22,175,53,187,1,681,4845,13704
Galbreath Co,ACCOUNTLEVEL,-5,User 5,27,13,127,146,117,58,917,1588,6623
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-5,User 5,46,12,78,49,120,1,899,7981,13039
Gamblers Anonymous,ACCOUNTLEVEL,-5,User 5,100,39,190,108,132,43,906,1985,18856
Halcyon Assoc,ACCOUNTLEVEL,-5,User 5,78,35,99,13,106,55,640,2321,1866
Hambro International Venture F,ACCOUNTLEVEL,-5,User 5,16,13,191,68,230,36,23,4678,18095
Hardy James G & Co,ACCOUNTLEVEL,-5,User 5,97,16,51,97,100,15,604,2567,10188
Harkavy Information Service,ACCOUNTLEVEL,-5,User 5,72,10,93,140,234,52,234,2336,9175
Harken Marketing Co,ACCOUNTLEVEL,-5,User 5,46,46,119,133,130,51,695,8036,15279
IBIS Systems Inc.,ACCOUNTLEVEL,-5,User 5,49,19,175,104,105,14,383,3845,11720
IBK Capital Inc,ACCOUNTLEVEL,-5,User 5,65,37,128,95,123,41,434,6772,6681
IBM Corp Data Systems Div,ACCOUNTLEVEL,-5,User 5,30,25,145,103,222,15,422,570,19246
ICM Corp,ACCOUNTLEVEL,-5,User 5,31,13,79,95,236,47,714,896,11490
ImageTek Corp,ACCOUNTLEVEL,-5,User 5,49,41,115,85,213,53,517,5176,953
Jadow B & Sons Inc,ACCOUNTLEVEL,-5,User 5,77,17,93,20,230,5,455,6824,248
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-5,User 5,22,24,95,47,194,57,614,3282,7467
Jandel Scientific Inc.,ACCOUNTLEVEL,-5,User 5,71,43,100,73,164,58,531,8845,13993
Japanese American Citizens Lea,ACCOUNTLEVEL,-5,User 5,44,43,95,80,249,37,626,7779,7289
K & S Contractors Supply Co,ACCOUNTLEVEL,-5,User 5,75,30,195,150,213,36,92,9764,15810
Kahlert Assoc Inc,ACCOUNTLEVEL,-5,User 5,67,21,181,72,133,27,369,8667,2973
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-5,User 5,47,18,112,122,194,18,583,308,3584
Karabelas Furs Inc,ACCOUNTLEVEL,-5,User 5,75,29,82,107,107,57,519,5652,11815
Karpen & Steel Products Inc,ACCOUNTLEVEL,-5,User 5,61,48,75,137,172,13,898,4418,13039
La Costa Hotel & Spa,ACCOUNTLEVEL,-5,User 5,69,23,166,7,118,8,331,6771,9803
Lafferty RF & Co Inc,ACCOUNTLEVEL,-5,User 5,42,29,141,12,241,8,330,915,10133
Lake County,ACCOUNTLEVEL,-5,User 5,40,42,146,142,125,16,216,3734,11528
